meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,swim_time_as_time,alt_adjust_flag,converted_time_flag,elig_period_code,standard_name,RANK,full_desc_intl,fina_points,meet_city,country_code,time_is_for_ineligible_secondary_team_yn
"2016 Bahamas National Championships","27.80","6/25/2016","50 Breaststroke LCM Male","EGY","Egypt","El Kamash, Youssef","M","7/20/1995","68","1/1/1900 12:00:27 AM","","","","n/a","43","50 Metres Breaststroke Male LC","882","Nassau","BAH","N"
"Meeting International de Canet-en-Roussillon","27.80","6/9/2016","50 Breaststroke LCM Male","PAN","Panama","Crespo, Edgar","M","5/11/1989","68","1/1/1900 12:00:27 AM","","","","n/a","43","50 Metres Breaststroke Male LC","882","Canet-en-Roussillon","FRA","N"
"53rd Trofeo Sette Colli","27.82","6/25/2016","50 Breaststroke LCM Male","CAN","Canada","Funk, Richard","M","11/22/1992","68","1/1/1900 12:00:27 AM","","","","n/a","46","50 Metres Breaststroke Male LC","881","Rome","ITA","N"
"Beds County Champs (50m) 2016","27.82","2/14/2016","50 Breaststroke LCM Male","GBR","Great Britain","Palmer, Lawrence","M","12/18/1992","68","1/1/1900 12:00:27 AM","","","","n/a","46","50 Metres Breaststroke Male LC","881","Luton","","N"
"Israel Swimming Cup 2016","27.83","4/6/2016","50 Breaststroke LCM Male","ISR","Israel","Shagalov, Yaron","M","9/6/1993","68","1/1/1900 12:00:27 AM","","","","n/a","48","50 Metres Breaststroke Male LC","880","Netanya","ISR","N"
"Meeting International de Canet-en-Roussillon","27.83","6/9/2016","50 Breaststroke LCM Male","RUS","Russia","Prigoda, Kirill","M","1/1/1995","68","1/1/1900 12:00:27 AM","","","","n/a","48","50 Metres Breaststroke Male LC","880","Canet-en-Roussillon","FRA","N"
"53rd Trofeo Sette Colli","27.84","6/25/2016","50 Breaststroke LCM Male","GRE","Greece","Karpouzlis, Ioannis","M","3/1/1992","68","1/1/1900 12:00:27 AM","","","","n/a","50","50 Metres Breaststroke Male LC","879","Rome","ITA","N"
"Turkcell Open Swimming Championships","27.84","5/27/2016","50 Breaststroke LCM Male","TUR","Turkey","Sakci, Huseyin Emre","M","11/15/1997","68","1/1/1900 12:00:27 AM","","","","n/a","50","50 Metres Breaststroke Male LC","879","Istanbul","TUR","N"
"U.S. Olympic Team Trials - Swimming","1:05.20","6/28/2016","100 Breaststroke LCM Female","USA","United States","King, Lilly","F","2/10/1997","69","1/1/1900 12:01:05 AM","","","","""A""","1","100 Metres Breaststroke Female LC","965","Omaha, NE","USA","N"
"2016 Arena Pro Series at Orlan","1:05.70","3/3/2016","100 Breaststroke LCM Female","RUS","Russia","Efimova, Yulia","F","4/3/1992","69","1/1/1900 12:01:05 AM","","","","""A""","2","100 Metres Breaststroke Female LC","944","Orlando","USA","N"
"Edinburgh International","1:05.82","3/11/2016","100 Breaststroke LCM Female","LTU","Lithuania","Meilutyte, Ruta","F","3/19/1997","69","1/1/1900 12:01:05 AM","","","","""A""","3","100 Metres Breaststroke Female LC","938","Edinburgh","GBR","N"
"U.S. Olympic Team Trials - Swimming","1:06.07","6/28/2016","100 Breaststroke LCM Female","USA","United States","Meili, Katie","F","4/16/1991","69","1/1/1900 12:01:06 AM","","","","""A""","4","100 Metres Breaststroke Female LC","928","Omaha, NE","USA","N"
"2016 Australian Champs","1:06.12","4/8/2016","100 Breaststroke LCM Female","AUS","Australia","Bohl, Georgia","F","4/11/1997","69","1/1/1900 12:01:06 AM","","","","""A""","5","100 Metres Breaststroke Female LC","926","Adelaide","AUS","N"
"2016 SE Southern Premier","1:06.16","3/4/2016","100 Breaststroke LCM Female","USA","United States","Hannis, Molly","F","3/13/1992","69","1/1/1900 12:01:06 AM","","","","""A""","6","100 Metres Breaststroke Female LC","924","Knoxville","","N"
"2016 CHN National Championships ","1:06.29","4/3/2016","100 Breaststroke LCM Female","CHN","China","Shi, Jinglin","F","1/3/1993","69","1/1/1900 12:01:06 AM","","","","""A""","7","100 Metres Breaststroke Female LC","919","Foshan","CHN","N"
"2016 Arena Pro Swim Series","1:06.31","6/3/2016","100 Breaststroke LCM Female","USA","United States","Haase, Sarah","F","5/31/1994","69","1/1/1900 12:01:06 AM","","","","""A""","8","100 Metres Breaststroke Female LC","918","Santa Clara","USA","N"
"National Spring Championships","1:06.41","4/23/2016","100 Breaststroke LCM Female","ITA","Italy","Carraro, Martina","F","6/21/1993","69","1/1/1900 12:01:06 AM","","","","""A""","9","100 Metres Breaststroke Female LC","914","Riccione","ITA","N"
"LEN European Aquatics Champs","1:06.45","5/16/2016","100 Breaststroke LCM Female","ISL","Iceland","Luthersdottir, Hrafnhildur","F","8/2/1991","69","1/1/1900 12:01:06 AM","","","","""A""","10","100 Metres Breaststroke Female LC","912","London","GBR","N"
"2016 SE June Invite","1:06.48","6/4/2016","100 Breaststroke LCM Female","JAM","Jamaica","Atkinson, Alia","F","12/11/1988","69","1/1/1900 12:01:06 AM","","","","""A""","11","100 Metres Breaststroke Female LC","911","Knoxville","","N"
"Japan Swim 2016","1:06.57","4/6/2016","100 Breaststroke LCM Female","JPN","Japan","Watanabe, Kanako","F","11/15/1996","69","1/1/1900 12:01:06 AM","","","","""A""","12","100 Metres Breaststroke Female LC","907","Tokyo","JPN","N"
"2016 Aquatic Super Series","1:06.58","2/5/2016","100 Breaststroke LCM Female","JPN","Japan","Kaneto, Rie","F","9/8/1988","69","1/1/1900 12:01:06 AM","","","","""A""","13","100 Metres Breaststroke Female LC","907","Perth","AUS","N"
"2016 Australian Champs","1:06.63","4/8/2016","100 Breaststroke LCM Female","SWE","Sweden","Johansson, Jennie","F","6/15/1988","69","1/1/1900 12:01:06 AM","","","","""A""","14","100 Metres Breaststroke Female LC","905","Adelaide","AUS","N"
"2016 Australian Champs","1:06.68","4/8/2016","100 Breaststroke LCM Female","AUS","Australia","McKeown, Taylor","F","3/17/1995","69","1/1/1900 12:01:06 AM","","","","""A""","15","100 Metres Breaststroke Female LC","902","Adelaide","AUS","N"
"Japan Swim 2016","1:06.72","4/6/2016","100 Breaststroke LCM Female","JPN","Japan","Suzuki, Satomi","F","1/29/1991","69","1/1/1900 12:01:06 AM","","","","""A""","16","100 Metres Breaststroke Female LC","901","Tokyo","JPN","N"
"U.S. Olympic Team Trials - Swimming","1:06.73","6/27/2016","100 Breaststroke LCM Female","USA","United States","Hardy, Jessica","F","3/12/1987","69","1/1/1900 12:01:06 AM","","","","""A""","17","100 Metres Breaststroke Female LC","900","Omaha, NE","USA","N"
"2016 Canadian Olympic Swimming Trials","1:06.88","4/7/2016","100 Breaststroke LCM Female","CAN","Canada","Nicol, Rachel","F","2/16/1993","69","1/1/1900 12:01:06 AM","","","","""A""","18","100 Metres Breaststroke Female LC","894","Toronto","CAN","N"
"2016 Canadian Olympic Swimming Trials","1:06.93","4/5/2016","100 Breaststroke LCM Female","CAN","Canada","Smith, Kierra","F","2/1/1994","69","1/1/1900 12:01:06 AM","","","","""A""","19","100 Metres Breaststroke Female LC","892","Toronto","CAN","N"
"Danish Open 2016","1:07.12","4/13/2016","100 Breaststroke LCM Female","DEN","Denmark","Pedersen, Rikke","F","1/9/1989","69","1/1/1900 12:01:07 AM","","","","""A""","20","100 Metres Breaststroke Female LC","885","Copenhagen","DEN","N"
"British Championships 2016","1:07.15","4/17/2016","100 Breaststroke LCM Female","GBR","Great Britain","O'Connor, Siobhan-Marie","F","11/29/1995","69","1/1/1900 12:01:07 AM","","","","""A""","21","100 Metres Breaststroke Female LC","884","Glasgow","GBR","N"
"53rd Trofeo Sette Colli","1:07.15","6/24/2016","100 Breaststroke LCM Female","ITA","Italy","Castiglioni, Arianna","F","8/15/1997","69","1/1/1900 12:01:07 AM","","","","""A""","21","100 Metres Breaststroke Female LC","884","Rome","ITA","N"
"U.S. Olympic Team Trials - Swimming","1:07.21","6/27/2016","100 Breaststroke LCM Female","USA","United States","Cottrell, Andee","F","6/30/1995","69","1/1/1900 12:01:07 AM","","","","""A""","23","100 Metres Breaststroke Female LC","881","Omaha, NE","USA","N"
"2016 Arena PSS - Indianapolis","1:07.26","6/3/2016","100 Breaststroke LCM Female","USA","United States","Margalis, Melanie","F","12/30/1991","69","1/1/1900 12:01:07 AM","","","","""A""","24","100 Metres Breaststroke Female LC","879","Indianapolis","USA","N"
"Japan Swim 2016","1:07.27","4/6/2016","100 Breaststroke LCM Female","JPN","Japan","Imai, Runa","F","1/1/2000","69","1/1/1900 12:01:07 AM","","","","""A""","25","100 Metres Breaststroke Female LC","879","Tokyo","JPN","N"
"2016 Australian Champs","1:07.29","4/8/2016","100 Breaststroke LCM Female","AUS","Australia","Hansen, Jessica","F","6/30/1995","69","1/1/1900 12:01:07 AM","","","","""A""","26","100 Metres Breaststroke Female LC","878","Adelaide","AUS","N"
"2016 CHN National Championships ","1:07.35","4/3/2016","100 Breaststroke LCM Female","CHN","China","Zhang, Xinyu","F","3/9/1997","69","1/1/1900 12:01:07 AM","","","","""A""","27","100 Metres Breaststroke Female LC","876","Foshan","CHN","N"
"U.S. Olympic Team Trials - Swimming","1:07.35","6/27/2016","100 Breaststroke LCM Female","USA","United States","Lawrence, Micah","F","7/20/1990","69","1/1/1900 12:01:07 AM","","","","""A""","27","100 Metres Breaststroke Female LC","876","Omaha, NE","USA","N"
"2016 Australian Champs","1:07.36","4/8/2016","100 Breaststroke LCM Female","AUS","Australia","Hunter, Sally","F","4/13/1985","69","1/1/1900 12:01:07 AM","","","","""A""","29","100 Metres Breaststroke Female LC","875","Adelaide","AUS","N"
"U.S. Olympic Team Trials - Swimming","1:07.37","6/27/2016","100 Breaststroke LCM Female","USA","United States","Larson, Breeja","F","4/16/1992","69","1/1/1900 12:01:07 AM","","","","""A""","30","100 Metres Breaststroke Female LC","875","Omaha, NE","USA","N"
"Spanish Open National Championships ","1:07.40","3/19/2016","100 Breaststroke LCM Female","ESP","Spain","Vall, Jessica","F","11/22/1988","69","1/1/1900 12:01:07 AM","","","","""A""","31","100 Metres Breaststroke Female LC","874","Sabadell","ESP","N"
"Japan Swim 2016","1:07.40","4/6/2016","100 Breaststroke LCM Female","JPN","Japan","Aoki, Reona","F","2/24/1995","69","1/1/1900 12:01:07 AM","","","","""A""","31","100 Metres Breaststroke Female LC","874","Tokyo","JPN","N"
"British Championships 2016","1:07.50","4/17/2016","100 Breaststroke LCM Female","GBR","Great Britain","Vasey, Sarah","F","8/29/1996","69","1/1/1900 12:01:07 AM","","","","""A""","33","100 Metres Breaststroke Female LC","870","Glasgow","GBR","N"
"LEN: European Championships","1:07.50","5/18/2016","100 Breaststroke LCM Female","GBR","Great Britain","Tutton, Chloe","F","7/17/1996","69","1/1/1900 12:01:07 AM","","","","""A""","33","100 Metres Breaststroke Female LC","870","London","GBR","N"
"Meeting Open de la Mediterranee Circuit FFN - Gold","1:07.51","3/5/2016","100 Breaststroke LCM Female","TUR","Turkey","Gunes, Viktoria Zeynep","F","6/19/1998","69","1/1/1900 12:01:07 AM","","","","""A""","35","100 Metres Breaststroke Female LC","870","Marseille","FRA","N"
"2016 CHN National Championships ","1:07.53","4/3/2016","100 Breaststroke LCM Female","CHN","China","YU, Jingyao","F","2/13/1999","69","1/1/1900 12:01:07 AM","","","","""A""","36","100 Metres Breaststroke Female LC","869","Foshan","CHN","N"
"2016 Kitajima Cup","1:07.55","1/29/2016","100 Breaststroke LCM Female","JPN","Japan","Kanasashi, Miku","F","6/6/1994","69","1/1/1900 12:01:07 AM","","","","""A""","37","100 Metres Breaststroke Female LC","868","Tokyo","JPN","N"
"LEN: European Championships","1:07.59","5/17/2016","100 Breaststroke LCM Female","SWE","Sweden","Hansson, Sophie","F","1/1/1998","69","1/1/1900 12:01:07 AM","","","","""A""","38","100 Metres Breaststroke Female LC","867","London","GBR","N"
"U.S. Olympic Team Trials - Swimming","1:07.60","6/27/2016","100 Breaststroke LCM Female","USA","United States","Tucker, Miranda","F","6/8/1997","69","1/1/1900 12:01:07 AM","","","","""A""","39","100 Metres Breaststroke Female LC","866","Omaha, NE","USA","N"
"LEN: European Championships","1:07.67","5/17/2016","100 Breaststroke LCM Female","FIN","Finland","Laukkanen, Jenna","F","3/2/1995","69","1/1/1900 12:01:07 AM","","","","""A""","40","100 Metres Breaststroke Female LC","863","London","GBR","N"
"Swim Cup Eindhoven 2016","1:07.69","4/9/2016","100 Breaststroke LCM Female","HKG","Hong Kong","Kong, Yvette","F","1/18/1993","69","1/1/1900 12:01:07 AM","","","","""A""","41","100 Metres Breaststroke Female LC","863","Eindhoven","NED","N"
"Japan Swim 2016","1:07.75","4/6/2016","100 Breaststroke LCM Female","JPN","Japan","Matsushima, Mina","F","1/25/1991","69","1/1/1900 12:01:07 AM","","","","""A""","42","100 Metres Breaststroke Female LC","860","Tokyo","JPN","N"
"2016 Australian Champs","1:07.76","4/8/2016","100 Breaststroke LCM Female","AUS","Australia","Pickett, Leiston","F","2/6/1992","69","1/1/1900 12:01:07 AM","","","","""A""","43","100 Metres Breaststroke Female LC","860","Adelaide","AUS","N"
"LEN: European Championships","1:07.76","5/18/2016","100 Breaststroke LCM Female","IRL","Ireland","Doyle, Fiona","F","10/4/1991","69","1/1/1900 12:01:07 AM","","","","""A""","43","100 Metres Breaststroke Female LC","860","London","GBR","N"
"2016 CHN National Championships ","1:07.78","4/3/2016","100 Breaststroke LCM Female","CHN","China","Suo, Ran","F","8/19/1994","69","1/1/1900 12:01:07 AM","","","","""A""","45","100 Metres Breaststroke Female LC","859","Foshan","CHN","N"
"LEN: European Championships","1:07.82","5/17/2016","100 Breaststroke LCM Female","GBR","Great Britain","Renshaw, Molly","F","5/6/1996","69","1/1/1900 12:01:07 AM","","","","""A""","46","100 Metres Breaststroke Female LC","858","London","GBR","N"
"2016 NSW State Open Championships","1:07.86","3/4/2016","100 Breaststroke LCM Female","AUS","Australia","Tonks, Lorna","F","12/8/1988","69","1/1/1900 12:01:07 AM","","","","""B""","47","100 Metres Breaststroke Female LC","856","Sydney","AUS","N"
"2016 Canadian Olympic Swimming Trials","1:07.89","4/5/2016","100 Breaststroke LCM Female","CAN","Canada","Van Beilen, Tera","F","3/30/1993","69","1/1/1900 12:01:07 AM","","","","""B""","48","100 Metres Breaststroke Female LC","855","Toronto","CAN","N"
"U.S. Olympic Team Trials - Swimming","1:07.89","6/27/2016","100 Breaststroke LCM Female","USA","United States","Lazor, Annie","F","8/17/1994","69","1/1/1900 12:01:07 AM","","","","""B""","48","100 Metres Breaststroke Female LC","855","Omaha, NE","USA","N"
"128. Deutsche Meisterschaften 2016","1:07.91","5/7/2016","100 Breaststroke LCM Female","GER","Germany","Grimberg, Vanessa","F","1/28/1993","69","1/1/1900 12:01:07 AM","","","","""B""","50","100 Metres Breaststroke Female LC","854","Berlin","GER","N"
"LEN European Aquatics Champs","58.36","5/16/2016","100 Breaststroke LCM Male","GBR","Great Britain","Peaty, Adam","M","12/28/1994","69","1/1/1900 12:00:58 AM","","","","""A""","1","100 Metres Breaststroke Male LC","1011","London","GBR","N"
"U.S. Olympic Team Trials - Swimming","58.94","6/26/2016","100 Breaststroke LCM Male","USA","United States","Cordes, Kevin","M","8/13/1993","69","1/1/1900 12:00:58 AM","","","","""A""","2","100 Metres Breaststroke Male LC","981","Omaha, NE","USA","N"
"Maria Lenk Trophy - Test Event","59.06","4/15/2016","100 Breaststroke LCM Male","BRA","Brazil","Gomes, Joao","M","1/21/1986","69","1/1/1900 12:00:59 AM","","","","""A""","3","100 Metres Breaststroke Male LC","975","Rio de Janeiro","BRA","N"
"U.S. Olympic Team Trials - Swimming","59.09","6/26/2016","100 Breaststroke LCM Male","USA","United States","Miller, Cody","M","1/9/1992","69","1/1/1900 12:00:59 AM","","","","""A""","4","100 Metres Breaststroke Male LC","974","Omaha, NE","USA","N"
"Mare Nostrum - Spanish Grand Prix","59.26","6/11/2016","100 Breaststroke LCM Male","BRA","Brazil","Franca Silva, Felipe","M","5/14/1987","69","1/1/1900 12:00:59 AM","","","","""A""","5","100 Metres Breaststroke Male LC","965","Barcelona","ESP","N"
"British Championships 2016","59.31","4/12/2016","100 Breaststroke LCM Male","GBR","Great Britain","Murdoch, Ross","M","1/14/1994","69","1/1/1900 12:00:59 AM","","","","""A""","6","100 Metres Breaststroke Male LC","963","Glasgow","GBR","N"
"Summer National Championships ","59.60","6/6/2016","100 Breaststroke LCM Male","CHN","China","Wang, Lizhuo","M","11/4/1998","69","1/1/1900 12:00:59 AM","","","","""A""","7","100 Metres Breaststroke Male LC","949","Ganzhou","CHN","N"
"U.S. Olympic Team Trials - Swimming","59.60","6/26/2016","100 Breaststroke LCM Male","USA","United States","Prenot, Josh","M","7/28/1993","69","1/1/1900 12:00:59 AM","","","","""A""","7","100 Metres Breaststroke Male LC","949","Omaha, NE","USA","N"
"Swim Open Stockholm","59.61","3/31/2016","100 Breaststroke LCM Male","RSA","South Africa","van der Burgh, Cameron","M","5/25/1988","69","1/1/1900 12:00:59 AM","","","","""A""","9","100 Metres Breaststroke Male LC","949","Stockholm","SWE","N"
"Japan Swim 2016","59.62","4/4/2016","100 Breaststroke LCM Male","JPN","Japan","Kitajima, Kosuke","M","9/22/1982","69","1/1/1900 12:00:59 AM","","","","""A""","10","100 Metres Breaststroke Male LC","948","Tokyo","JPN","N"
"53rd Trofeo Sette Colli","59.63","6/24/2016","100 Breaststroke LCM Male","LTU","Lithuania","Titenis, Giedrius","M","7/21/1989","69","1/1/1900 12:00:59 AM","","","","""A""","11","100 Metres Breaststroke Male LC","948","Rome","ITA","N"
"2016 Australian Champs","59.64","4/7/2016","100 Breaststroke LCM Male","AUS","Australia","Packard, Jake","M","6/20/1994","69","1/1/1900 12:00:59 AM","","","","""A""","12","100 Metres Breaststroke Male LC","947","Adelaide","AUS","N"
"Japan Swim 2016","59.66","4/5/2016","100 Breaststroke LCM Male","JPN","Japan","Koseki, Yasuhiro","M","3/14/1992","69","1/1/1900 12:00:59 AM","","","","""A""","13","100 Metres Breaststroke Male LC","946","Tokyo","JPN","N"
"Russian National Championships","59.72","4/16/2016","100 Breaststroke LCM Male","RUS","Russia","Zanko, Vsevolod","M","7/30/1995","69","1/1/1900 12:00:59 AM","","","","""A""","14","100 Metres Breaststroke Male LC","943","Moscow","RUS","N"
"U.S. Olympic Team Trials - Swimming","59.76","6/26/2016","100 Breaststroke LCM Male","USA","United States","Wilson, Andrew","M","9/16/1993","69","1/1/1900 12:00:59 AM","","","","""A""","15","100 Metres Breaststroke Male LC","941","Omaha, NE","USA","N"
"Maria Lenk Trophy - Test Event","59.77","4/15/2016","100 Breaststroke LCM Male","BRA","Brazil","Cardona, Pedro","M","8/15/1995","69","1/1/1900 12:00:59 AM","","","","""A""","16","100 Metres Breaststroke Male LC","941","Rio de Janeiro","BRA","N"
"U.S. Olympic Team Trials - Swimming","59.82","6/27/2016","100 Breaststroke LCM Male","USA","United States","Andrew, Michael","M","4/18/1999","69","1/1/1900 12:00:59 AM","","","","""A""","17","100 Metres Breaststroke Male LC","939","Omaha, NE","USA","N"
"U.S. Olympic Team Trials - Swimming","59.88","6/26/2016","100 Breaststroke LCM Male","USA","United States","Fink, Nic","M","7/3/1993","69","1/1/1900 12:00:59 AM","","","","""A""","18","100 Metres Breaststroke Male LC","936","Omaha, NE","USA","N"
